IRR,Request Count,Mean Latency (for window),99th Latency
0.0,4852,186.317917518227,4481.720419650001
0.0,10146,187.90549153475632,3957.182226150023
0.0,10538,5277.172428158163,92567.39368383995
0.0,10689,6893.8070903245025,174634.65312295972
0.0,10697,148828.5958732857,228604.59686999998
0.0,10701,253411.70381325,293538.82633099996
0.0,10706,293761.7475114,369132.566575
0.0,11050,3976.905263946875,264930.52479295107
0.0,11055,187094.1296506,393674.851194
0.0,11099,30091.328181676472,500230.159192
0.0,11104,398633.77559699997,571597.800033
0.0,11108,458179.68172299996,602945.650335
