IRR,Request Count,Mean Latency (for window),99th Latency
0.0,68876,14.563978017959812,281.30218139
0.0,169506,19.735233099818075,248.73267570999894
0.0,169524,19399.565809785712,80691.51149399999
0.0,169529,121999.7318868,142195.88290599998
0.0,188208,54.59482511762497,211.2204963499999
0.0,188214,231775.391646,242977.22931899998
0.0,188594,4070.2912280271,288249.52071710053
0.0,188865,6448.581320738007,363193.8691338399
0.0,190157,1362.009387869969,41.72235461999999
0.0,206314,121.59179973782261,216.86294966000003
0.0,206326,319669.7419111667,594739.417207
0.0,206330,589043.96774825,625317.2531559999
