throughput,latency,threads
1200.95,3.448364709367194,48
1248.8,2.8891033348504944,48
1238.45,2.820036159289636,48
1240.25,2.515150752669063,48
1253.8,2.530395008706635,48
1227.35,2.505825031689334,48
1245.85,2.4828946439451993,48
1257.45,2.4501795545786464,48
1242.35,2.4175315693279273,48
1290.05,2.2782944060646098,48
1237.1,2.355439853503269,48
1237.45,2.3342776443566935,48
1270.0,2.540870197035116,48
1233.7,2.6759162711276563,48
1275.15,2.5937792619470432,48
1272.7,2.449234336852703,48
1232.5,2.1885197376426864,48
1251.65,2.1594118357856544,48
1231.55,2.18757678863271,48
1207.75,2.275360253556724,48
1250.35,2.480675498031763,48
1284.35,2.4129051967524733,48
1250.65,2.3307184694434504,48
1294.4,2.173421923148354,48
1295.1,2.0650019072654255,48
1302.5,2.161245078893838,48
1274.8,2.0576127072413524,48
1287.75,2.2641846312671747,48
1253.4,2.3592806088955443,48
1247.5,2.4011991907639016,48
1288.6,2.1985831258843906,48
1261.0,1.937771626139617,48
1296.15,1.8352272056704322,48
1272.0,1.9551787864438739,48
1276.05,2.041930475730308,48
1236.45,2.2590694309073336,48
