throughput,latency,threads
2064.2,8.461477594346478,181
1834.1,8.588303291152553,181
1153.8,11.425067420666654,199
1007.45,11.42445086700806,199
769.4,15.77345848910503,199
615.3,12.883555493912567,199
450.5,17.72674290712761,199
345.95,20.974747737096372,199
311.6,32.10846727637645,199
244.1,38.4522371074348,199
192.0,49.70254563081356,199
168.9,65.08757278599802,199
100.95,83.37586628799565,199
117.5,110.4087372981181,199
85.35,130.507939109447,199
80.35,177.49578364063055,199
100.5,213.3486997388763,199
91.55,252.17158874770135,199
73.3,243.20999423798756,199
77.25,301.4792731717715,200
38.4,292.6486248392146,200
37.15,421.92095371335074,200
44.55,433.1074501357202,200
56.5,427.7592910795948,200
44.9,399.6932174716202,200
33.65,498.68701329654397,200
30.6,668.3276182029317,200
36.4,865.1110509622454,200
37.3,845.2701010680729,200
51.15,887.1150709076239,200
46.6,701.7499591230027,200
33.3,969.1632821692837,200
56.0,670.9798797780236,200
66.9,739.8604392280025,200
91.05,388.4133678607151,200
78.35,532.8983807716885,200
