IRR,Request Count,Mean Latency (for window),99th Latency
-1,41352,139.57700348432056,5502.079999999987
-1,68007,145.79414235986073,6445.199999999997
-1,96162,191.94014525419485,7331.839999999998
-1,124869,141.8836858006042,5599.69000000001
-1,153587,123.96784602973378,4898.639999999992
-1,182028,20.780733213787606,149.0
-1,210114,137.5127504553734,6904.849999999999
-1,238016,186.39539774836075,7319.6399999999985
-1,266423,153.62277496168807,6161.119999999999
-1,295120,149.76394849785407,5600.909999999994
-1,323493,21.70007050055393,185.0
-1,351918,22.239432427068863,219.41999999999823
-1,380385,20.787225548902192,163.0
-1,408927,21.609215189873414,196.0
-1,437238,21.99349023535303,205.41999999999823
-1,465508,18.666037548425546,128.0
-1,494122,20.328413654618476,154.3700000000008
-1,522793,20.655614762186698,162.24999999999818
-1,550831,19.773693622094175,161.34000000000015
-1,578983,20.732226310032814,177.3899999999994
-1,605636,122.5529849904074,4164.19999999999
-1,634129,21.895668700610184,180.15000000000327
-1,662586,22.402255639097742,169.59000000000015
-1,690587,20.943428629154457,164.0100000000002
-1,719063,20.801970143190818,182.52000000000044
-1,746320,146.84799356099805,6047.140000000002
-1,774436,176.98871906841336,7178.200000000001
-1,802743,155.65421787376206,6209.090000000006
-1,830981,174.057570593963,7152.98
-1,859524,29.419190076614374,288.7600000000002
