IRR,Request Count,Mean Latency (for window),99th Latency
-1,20839,34.707692307692305,321.3600000000006
-1,34500,36.427257678867015,326.21999999999935
-1,48000,157.54913664463865,5696.230000000007
-1,61524,140.2225309961522,4727.799999999995
-1,75568,32.66922374429223,285.2399999999997
-1,89264,48.670976082740786,424.3199999999997
-1,103361,260.0099403578529,11535.579999999967
-1,116831,134.4770791075051,4114.80999999998
-1,130540,124.5916431166734,4063.6399999999976
-1,144294,116.58376475460757,3307.2999999999984
-1,157877,119.65723590474252,4147.700000000023
-1,171056,48.75495966862873,399.1199999999999
-1,184818,48.06401722787784,599.2799999999988
-1,198947,258.0340452526961,11001.499999999998
-1,212588,143.58904958677684,5113.010000000006
-1,226186,127.73781616286243,4125.159999999982
-1,239573,138.2622222222222,4596.479999999989
-1,253658,34.90730804810361,316.9499999999998
-1,267028,141.55300316122234,4976.94
-1,280504,46.81493165089379,394.04999999999836
-1,294366,124.74217161447741,3871.4
-1,307772,124.64345861573217,3627.9000000000024
-1,321855,39.9647015339124,349.8699999999999
-1,335269,141.32702816309373,4798.249999999996
-1,349335,35.584453858905874,304.1300000000001
-1,362671,43.76214300604544,415.1199999999971
-1,377271,39.320606503470955,379.0
-1,390996,47.928060494584095,394.600000000004
-1,405497,346.0242656449553,12305.760000000006
-1,418831,121.77745544964773,4083.8399999999965
