throughput,latency,threads
24.7,524.829702362688,178
119.55,615.1919332406119,178
97.2,81.99930715935334,178
69.1,200.3423749246534,178
65.75,257.698553948832,178
49.25,267.86306149149584,178
0.4,384.0790273556231,61
0.0,19.75,56
0.0,0.0,51
0.0,0.0,46
0.0,0.0,39
0.0,0.0,32
32.4,18276.888888888887,75
80.9,5554.758164165931,75
71.35,617.1040157998683,75
44.9,838.1619991383025,75
17.75,1482.7616,75
38.25,1760.2450805008946,75
24.6,1673.3235059760957,90
54.15,1057.287898089172,90
41.6,559.6698063840921,90
33.75,460.9740518962075,90
29.35,405.465873015873,90
33.65,552.0015885623511,90
0.95,429.6043478260869,74
0.0,26.888888888888886,71
0.0,0.0,66
0.0,0.0,62
0.0,0.0,57
0.0,0.0,52
0.0,0.0,46
0.0,0.0,39
0.0,0.0,31
20.95,62944.81622911694,20
96.9,12482.09376325838,20
90.5,1249.3528468323977,20
32.25,2281.569852941176,39
136.6,1205.3256159097655,39
130.55,41.79276069017254,39
118.3,43.07144294626685,39
126.2,121.19303278688524,39
116.95,172.36803126928615,39
24.35,713.7674583481034,356
122.5,631.5051194539249,356
112.45,83.81002132196163,356
86.3,95.20282899722152,356
56.15,190.94581280788177,356
48.5,267.5857620640229,356
6.0,167.61198156682025,66
0.0,28.13333333333333,62
0.0,0.0,57
0.0,0.0,52
0.0,0.0,46
0.0,0.0,39
20.25,27264.54074074074,350
78.4,6187.274708565636,350
51.5,633.3895102198226,350
55.1,384.1338656646313,350
50.95,383.76237623762376,350
37.2,707.517867271696,350
40.8,943.6737315350032,70
12.75,1200.8009345794392,70
20.6,3461.21752265861,70
21.65,3062.073372781065,70
24.75,1499.7204767063922,70
17.5,2162.9112709832134,70
28.0,2580.753846153846,383
36.05,1730.535519125683,383
36.2,1174.527045769764,383
27.3,786.1988950276243,383
25.45,708.3475783475784,383
19.4,1078.6365663322183,383
17.5,1735.5948509485095,193
13.05,1894.7557377049181,193
15.55,2650.907180385289,193
8.95,2809.674846625767,193
11.2,3681.0099255583127,193
12.25,3713.102345415778,193
2.45,2822.6020761245672,89
0.0,2333.2653061224487,86
0.0,0.0,80
0.0,0.0,76
0.0,0.0,71
0.0,0.0,66
10.85,59838.520737327184,343
46.3,12462.994750656168,343
37.55,1426.8620071684586,343
33.15,2414.3057324840765,343
28.8,3159.3346806790623,343
24.1,2645.034155597723,343
6.95,3955.8933764135704,223
18.15,5701.159362549801,223
2.8,5067.326968973747,223
15.8,7335.333333333333,223
29.35,3489.096238938053,223
26.3,2085.090745732255,223
12.8,4401.480102695763,350
24.9,4764.128989361701,350
22.65,2314.709609292502,350
25.85,3247.3037190082646,350
26.85,4662.344106463878,350
28.8,3440.2275179856115,350
7.45,2273.260027662517,81
0.0,1835.3537414965986,77
0.0,0.0,72
17.3,15263.884393063583,71
23.85,8714.061968408261,71
17.7,3656.129963898917,71
34.65,2114.9980806142034,92
37.45,1137.9521497919557,92
35.4,1652.6238846945778,92
29.55,1703.7372881355932,92
24.85,1545.5188592456302,92
20.7,2226.9791208791207,92
10.65,1764.944089456869,126
1.0,9461.88695652174,126
2.8,58068.07894736842,126
3.85,32322.255639097744,126
18.25,6565.171945701358,126
17.65,4701.291086350975,126
5.8,6707.855010660981,188
39.45,4164.41546961326,188
41.65,2983.011713933415,188
32.85,2268.5877605917954,188
34.05,1589.9678143712574,188
33.5,1107.917037037037,188
11.9,1450.4273127753302,75
0.0,2611.810924369748,69
0.0,0.0,63
0.0,0.0,56
0.0,0.0,48
33.5,18242.313432835817,48
23.85,12495.338273757628,89
49.25,6218.2715458276325,89
11.85,26994.552373158756,89
109.75,12841.544105523493,89
106.5,1241.7126011560692,89
1.85,379.77310536044365,89
4.75,17633.85606060606,364
64.0,3454.605090909091,364
120.8,846.1847943722944,364
124.05,125.41184882533196,364
115.1,184.64457453481077,364
113.0,173.46253570643816,364
59.65,135.02614758861128,111
110.0,484.34849379799175,111
139.9,333.4316589953972,111
114.0,47.52022095087788,111
123.75,129.68192364480066,111
133.15,114.40743624683667,111
65.55,54.74735516372796,231
95.8,544.8067722895308,231
134.35,388.99131001520743,231
119.2,52.70805369127516,231
78.9,132.42326169405814,231
81.7,179.2120361708762,231
39.05,166.25487754254877,194
57.85,595.9519628099173,194
58.8,532.24646378054,194
43.15,308.83021653543307,194
32.75,426.7524752475247,194
26.85,502.9225589225589,194
11.75,789.4267185473411,234
0.2,1675.6497890295357,293
0.45,34306.166666666664,389
0.6,21735.04761904762,389
1.15,27135.97142857143,389
2.7,43651.0,389
3.75,45364.441860465115,268
40.0,5982.841142857143,268
47.15,1512.0900745840504,268
39.5,1100.0976314269208,268
41.7,1200.2172307692308,268
33.7,740.3474801061008,268
24.3,953.300518134715,188
21.25,969.7124039517014,188
19.15,433.8663366336633,188
16.65,508.3552447552447,188
19.15,870.1246498599439,188
20.15,1248.0853503184715,188
