IRR,Request Count,Mean Latency (for window),99th Latency
-1,15733,267.9712041884817,2395.110000000012
-1,15734,0.0,0.0
-1,21476,1793.3984098939927,20652.960000000086
-1,25797,555.2621902478018,542.9600000000019
-1,25806,0.0,0.0
-1,30187,1073.5638156141754,3487.459999999996
-1,43436,124.30001990842126,2988.5
-1,52303,240.44212962962962,5161.399999999992
-1,52315,0.0,0.0
-1,58343,713.651912568306,4166.960000000005
-1,61022,2568.2406417112297,89718.6299999998
-1,64465,1225.8594470046082,1437.3999999999978
-1,66007,3970.974304068522,210419.7599999997
-1,66011,0.0,0.0
-1,69730,3443.279,515.2700000000016
-1,71758,2242.6060885608854,324.5500000000252
-1,74593,3359.1377410468317,2568.4999999999995
-1,75945,3257.281993204983,38698.03999999819
-1,79555,2381.574592074592,20606.629999998422
-1,80593,6516.891791044775,182623.36000000002
-1,84490,1294.0247376311843,478.25000000000585
-1,85578,12468.709796672829,361904.7800000017
-1,91283,1592.8102836879432,30242.079999999998
-1,103189,172.2105147864184,3711.3399999999997
-1,116901,48.66722783389449,697.2999999999975
-1,127895,218.46392447741064,3526.919999999998
-1,132572,511.9239819004525,281.2200000000007
-1,132694,49861.13924050633,292172.0
-1,137079,558.8,218.74999999999793
-1,139386,2066.9096945551128,30517.040000002027
