IRR,Request Count,Mean Latency (for window),99th Latency
0.0,132279,15.468997071681823,415.9324655999999
0.0,144545,156.2882836806171,658.641380949991
0.0,144556,92968.01562227271,139564.675289
0.0,174244,56.83088529974308,219.0348056699996
0.0,174256,179599.434220875,259222.373685
0.0,211088,47.78538686081213,288.14563679999816
0.0,211100,144449.26553158334,349107.93837
0.0,211105,277041.4037478,410639.619664
0.0,211110,290815.5888282,500274.820997
0.0,226222,115.72018360910016,75.50282353999991
0.0,226230,213269.99575242854,589873.0684539999
0.0,226235,608852.0078896,681472.983486
