363,7
236,19
339,9
299,5
372,3
231,12
383,14
441,7
299,5
443,7
451,6
457,4
600,2
480,1
495,2
548,1
475,20
476,21
600,20
600,1
20,2
45,18
50,2
61,19
20,21
20,20
20,4
79,1
20,2
20,3
