throughput,latency,threads
2254.1,5.476068429021312,196
2501.5,7.3967309496824925,196
3196.8,9.766622621566569,200
2514.35,13.102051384682763,200
2429.75,13.776234552560014,200
2382.5,14.003463597510345,200
648.75,12.647877126382422,200
201.65,14.445993797163561,200
124.45,23.401775775581516,200
91.7,49.3065854816898,200
161.65,68.14193771927965,200
90.0,93.76793817824377,200
99.1,71.2595084160834,200
139.2,107.78702390115748,200
81.0,100.2498728349773,200
51.75,173.8356769662099,200
2.55,312.50472707649664,200
8.45,1078.851959551864,200
12.35,3798.8655650449673,200
0.1,4561.1863487153105,200
0.6,5806.876832321839,200
0.8,24157.4735889,200
1.6,9389.076093766666,200
1.15,3795.4309575492957,200
0.9,13311.614678315069,200
0.3,17985.34059680851,200
0.9,31503.0017575,200
0.2,22172.54453407143,200
0.15,42151.028735679996,200
0.05,70307.843109875,200
0.15,99015.34772728571,200
0.1,30473.999320166666,200
2.05,27780.83966454348,200
0.05,39703.73811061364,200
0.1,45071.93519772727,200
0.05,222083.01174175,200
