147,78,12
188,78,16
428,482,21
142,557,4
420,341,14
506,71,11
190,172,17
516,549,8
189,125,15
190,131,21
189,146,16
189,107,15
188,77,16
186,73,17
149,557,4
453,71,11
296,71,11
544,126,15
263,71,11
140,171,17
503,71,11
189,126,15
189,125,15
509,71,11
189,125,15
146,557,4
148,556,4
147,558,4
453,70,11
189,171,17
