IRR,Request Count,Mean Latency (for window),99th Latency
-1,13080,545.1678779069766,3646.2200000000003
-1,13081,0.0,0.0
-1,13081,0.0,0.0
-1,13804,30664.253393665156,458167.78
-1,14297,34662.582150101414,600251.14
-1,16589,10015.15,65508.62999999965
-1,16591,0.0,0.0
-1,23157,757.5837716003006,4065.710000000001
-1,23163,0.0,0.0
-1,25793,4987.285223367698,23099.299999999217
-1,25798,0.0,0.0
-1,28499,3093.72102425876,423.1100000000011
-1,29670,5915.446483180428,124256.95999999851
-1,29672,0.0,0.0
-1,31419,9286.024340770791,87651.9200000006
-1,32244,23261.277372262775,987837.5000000001
-1,33516,5198.587692307692,223864.14000000045
-1,33522,0.0,0.0
-1,33522,0.0,0.0
-1,34432,29221.032128514056,1168601.0
-1,36646,2058.8863636363635,62213.110000000364
-1,36651,0.0,0.0
-1,36651,0.0,0.0
-1,36936,0.0,0.0
-1,36936,0.0,0.0
-1,40629,3649.803806734992,2448.159999999985
-1,42258,4052.9632183908047,7198.999999999895
-1,42295,512581.3846153846,2129312.0
-1,43881,4318.028132992327,7865.519999998582
-1,43978,129528.54237288136,3617594.0
