IRR,Request Count,Mean Latency (for window),99th Latency
0.0,9552,75.81445685709798,2115.3241096099946
0.0,9562,60571.515197099994,97702.676993
0.0,9567,120055.82429419999,144518.46791
0.0,9574,185821.1621735,213818.980483
0.0,11554,1475.8459167615385,386.39052683999967
0.0,11713,2357.144364132075,142716.54132040153
0.0,11718,90032.2950492,126522.45283499999
0.0,13057,1138.894024791603,796.2118176300002
0.0,13075,309300.765255125,507000.845872
0.0,13800,3088.709943779856,370.5348411199978
0.0,13810,295604.1690095,614632.491192
0.0,14408,2734.974551459272,262.7216103800002
