IRR,Request Count,Mean Latency (for window),99th Latency
0.0,5199,156.64026880534945,3213.932125519998
0.0,5207,70970.76946299999,99177.36398
0.0,6304,1222.072099308973,86041.62631484075
0.0,7268,1023.0814601148577,979.7190445
0.0,7581,9442.499415124601,245702.58035166014
0.0,7587,270573.154695,330918.974475
0.0,7596,341891.82844666665,401085.67226099997
0.0,8644,2096.9908108656277,296.1465878400015
0.0,9002,6913.5392491648045,481367.44080413005
0.0,9076,29194.12266112162,565192.003226
0.0,9179,31839.10592812745,626613.0689429098
0.0,9554,6675.8564114274195,508828.65891594917
