throughput,latency,threads
3294.7,24.55448956000546,200
2487.75,25.726048386687303,200
1461.05,25.40546848360599,200
594.25,25.19103625649075,200
105.45,24.753561362230037,200
60.15,35.972185821245226,200
23.6,89.79533307795982,200
19.3,202.84499065436893,200
31.55,211.61021952454604,200
3.55,341.2382940275735,200
76.55,270.0690158947604,200
23.5,279.17723175868724,200
39.65,324.94218339354836,200
44.8,370.53365561787865,200
48.25,486.30620484551616,200
11.6,533.4834430363114,200
43.6,692.588266921218,200
4.65,991.3301767827902,200
43.3,497.52396285035496,200
16.8,819.5520641814671,200
42.4,546.5464935048781,200
33.3,1034.815227454054,200
93.75,476.53560976276185,200
26.85,679.0651087358675,200
82.75,432.5908256046225,200
49.4,725.2895501132075,200
42.3,575.2633138781886,200
7.55,1003.0051316256927,200
65.0,717.5218037348716,200
4.7,1083.2353435113268,200
127.6,400.13976035377596,200
128.05,297.84459801574803,200
44.5,279.1433448773946,200
0.65,565.2195215169027,200
48.55,1418.3785926905016,200
10.8,1733.4500583441666,200
