throughput,latency,threads
902.45,3.009277114466175,68
1271.6,2.4251354329837636,68
1242.0,2.4981706093905505,68
1066.75,2.282760090520922,65
1245.75,2.4023290218170024,65
1225.85,2.249078446078848,49
1056.9,2.3010020360598435,47
1245.55,2.4866445781281095,47
1215.65,2.496623023574155,47
1218.25,2.4598490452658655,39
1217.0,2.2876994355038036,25
1112.9,2.266658394312729,31
1272.85,2.205311909045359,31
1039.35,2.1839176444668977,47
1213.45,2.2502931885727286,47
1215.85,2.2237970821118607,47
1022.45,2.223640241193986,47
1235.9,2.2197026276325658,47
982.4,2.365978674148954,78
1252.5,2.2751550618242704,78
1249.4,2.230814804949242,78
1202.7,2.17935411148973,76
1236.7,2.259740870217707,57
1130.7,2.2917665120550446,46
1229.25,2.2321238815509097,34
1144.0,2.1554865334428803,46
1221.5,2.2798758114986124,46
1280.25,2.2034752212947937,46
1219.35,2.2816644168718465,39
1053.5,2.3228034390354093,46
1219.3,2.3676944032146956,46
1138.0,2.23941957662433,46
1217.45,2.105645787922096,46
1031.15,2.247466155926539,48
1254.65,2.4187888203461654,48
1031.5,2.4413027302748964,48
