IRR,Request Count,Mean Latency (for window),99th Latency
-1,20059,42.99450911486932,481.0600000000004
-1,33754,32.9283177984909,316.93999999999954
-1,47336,33.493629173989454,340.35999999999694
-1,60733,34.746141802728694,366.83999999999924
-1,74326,31.960398230088494,347.9499999999998
-1,87829,27.46481069042316,277.0900000000001
-1,101471,27.36079734219269,303.8400000000001
-1,115052,27.492593411452575,287.5200000000004
-1,128434,26.935587761674714,286.0
-1,141971,29.685388328214128,314.0
-1,155732,26.091345105733595,286.0
-1,169312,35.977890780455446,465.62999999999096
-1,182723,28.840648210668466,318.5600000000004
-1,196376,29.483956043956045,320.4899999999997
-1,210114,25.1588683351469,246.11999999999986
-1,223468,28.597128757290264,279.45999999999907
-1,237132,29.007575757575758,299.1099999999997
-1,250777,30.468191079918494,341.0
-1,264448,29.05428636055191,320.4699999999948
-1,278061,28.071412924424973,288.6800000000003
-1,291620,31.713078291814945,347.2999999999974
-1,305397,27.517058041648205,293.85000000000036
-1,318798,30.602215043839408,331.0
-1,332384,29.3757589386103,320.5599999999986
-1,345966,29.174648506151144,305.880000000001
-1,359513,30.70585635359116,346.7399999999997
-1,373388,29.308925476603118,288.0
-1,387078,28.12376902417189,286.95999999999907
-1,400621,27.953839422445856,291.0
-1,414193,34.168091809180915,353.5600000000004
