IRR,Request Count,Mean Latency (for window),99th Latency
0.0,5998,45.89457381728353,1972.815842079998
0.0,39414,17.308764762340967,122.94024578000297
0.0,65249,24.811000592222094,67.94940625000008
0.0,77597,47.529527534625366,60.040968220000025
0.0,83183,250.65344186591477,85.73528389
0.0,83190,165503.89560342854,308162.961158
0.0,83212,206929.29692766664,359279.711714
0.0,83216,242474.06092825,397488.24244199996
0.0,83221,368687.051445,469713.459982
0.0,83226,398971.5289102,490462.891365
0.0,83232,550387.8499781666,607935.398468
0.0,83237,612928.0871228001,657353.3194459999
