194,11
62,15
104,9
460,20
227,13
310,1
456,9
233,13
93,2
94,2
25,2
20,21
20,4
584,21
547,1
555,2
600,4
516,21
397,21
114,20
70,21
128,21
516,2
20,17
600,1
49,9
24,2
202,2
265,20
243,2
