IRR,Request Count,Mean Latency (for window),99th Latency
0.0,10312,41.23260974089622,1203.454714959997
0.0,49831,30.40735019159919,462.502324
0.0,75912,22.0497346371342,387.1914524599992
0.0,75918,109219.20776966667,152694.754143
0.0,75926,156502.89151825,206490.09952299998
0.0,75938,204478.79719308333,267156.341991
0.0,78967,422.66866331416395,873.3072863800002
0.0,79458,3172.09935792057,78179.06682527525
0.0,79463,124655.38583079999,380116.839307
0.0,79467,328946.4914755,476520.85245299997
0.0,79942,2259.3068676091702,32484.40076315957
0.0,80037,13085.612509978946,637358.306724
