IRR,Request Count,Mean Latency (for window),99th Latency
0.0,56807,2.3442282041049833,65.04822956000037
0.0,111827,2.0078614490399356,56.21458990000016
0.0,169827,2.535341831383476,65.56830632000023
0.0,222587,2.622638300682763,66.90588065999954
0.0,276749,2.209183541711548,65.62975546000003
0.0,333317,2.4982162948601863,64.67856604999992
0.0,387897,2.5724685031649064,65.63237609999956
0.0,442852,2.485971739757846,70.07517737000003
0.0,500573,2.357614208042232,64.82253032
0.0,506296,1.8965225358342666,48.20155338000025
0.0,559036,2.042482798145655,62.02068462
0.0,615196,2.127088741253866,60.351036399999856
