IRR,Request Count,Mean Latency (for window),99th Latency
0.0,77105,2.3365919361364798,67.06321004000105
0.0,150560,2.414617018620473,66.42927941999811
0.0,224625,2.2743687350316226,65.30135959999993
0.0,298873,2.5697898489181408,71.17970419999986
0.0,372904,2.3248033555745304,62.78765002999999
0.0,447998,2.2332411084218124,62.44980274000009
0.0,522487,2.394811063653621,61.492104499999996
0.0,596794,3.2044630739085225,69.00645231999884
0.0,671521,2.1969866033889183,61.76002828999999
0.0,744694,2.615962205747142,67.73873910999964
0.0,818208,2.9173001995439773,73.15796895999978
0.0,890147,3.1933651864125356,77.4756302000003
