IRR,Request Count,Mean Latency (for window),99th Latency
-1,806,9542.327272727272,165303.58
-1,1242,9844.696296296297,225555.9800000008
-1,1811,7662.723214285714,143293.4400000002
-1,2121,11792.522935779814,235243.19999999998
-1,2428,18845.29090909091,495412.8100000001
-1,2775,14237.419354838708,424213.5
-1,3148,8447.265625,199662.3099999998
-1,3570,17019.700854700855,354434.3599999997
-1,4192,5166.87356321839,142941.68999999997
-1,4809,5273.558441558441,113351.6999999995
-1,5306,8126.115151515151,196247.68
-1,5802,7622.0,162320.23999999993
-1,6277,8858.583815028902,179183.0199999999
-1,7880,1303.1082706766917,9207.20000000003
-1,8804,4432.273885350319,90425.55999999978
-1,9198,7888.522875816993,199523.06000000014
-1,9615,16495.40601503759,329262.39999999985
-1,10051,9784.291925465839,183227.19999999992
-1,10563,8442.4375,221017.9899999999
-1,11141,4501.888888888889,92431.70999999999
-1,11842,3374.434426229508,80285.55000000019
-1,12722,1685.4585798816568,31086.510000000024
-1,13773,4846.914110429448,83217.83999999988
-1,14322,4800.114130434783,101857.55000000002
-1,14915,4602.594736842105,94916.73
-1,15565,4457.293023255814,73492.56000000001
-1,16252,3259.276785714286,91030.0
-1,18579,8677.790769230769,195966.41000000146
-1,19367,7524.44262295082,97685.08
-1,19768,10210.844262295082,193417.15999999997
