IRR,Request Count,Mean Latency (for window),99th Latency
0.0,5593,119.8486670598963,2244.068279860001
0.0,5599,60581.664120333335,91014.12479
0.0,5611,110548.59445483332,160735.76552699998
0.0,5619,177077.056432375,212553.284178
0.0,7041,612.633897879227,70.4692420799999
0.0,7229,5229.2617113457445,315493.37894500967
0.0,7236,193394.90572442854,364127.34168899996
0.0,8572,693.2247428789514,644.2664679599998
0.0,8578,321410.63258559996,508551.121626
0.0,8854,10228.230518528517,538606.8725091203
0.0,8859,512961.7183004,619572.51486
0.0,9016,23456.642218075343,698676.33159076
