IRR,Request Count,Mean Latency (for window),99th Latency
0.0,49511,34.40244397485407,703.6430358399991
0.0,49529,30040.0898552,93420.117633
0.0,49535,117129.49900039998,148236.36139799998
0.0,49542,172827.78029414284,204808.141399
0.0,75569,67.87917822418775,180.82101604000033
0.0,78174,483.2509899796545,173.18190814000013
0.0,82413,485.5016572215145,325.81727420001107
0.0,85070,691.277796474006,215.65716562999958
0.0,88569,618.5057502809767,213.00472560000196
0.0,92517,481.5870841983282,158.01191057999932
0.0,95033,1162.5854636740858,173.63221593999913
0.0,98350,722.2391805194248,373.62576750000034
