throughput,latency,threads,p99 latency
175.46666666666667,212.03571428571428,200,3040.6899999999996
155.66666666666666,240.75730897009964,200,2655.8100000000004
32.233333333333334,26579.886363636364,200,72244.85000000134
8.933333333333334,25533.888524590162,200,118189.61999999995
17.583333333333332,46483.26728110598,200,161511.75
16.666666666666668,28390.80857580398,200,214645.38
6.2,64907.83512544802,200,276297.7999999999
10.083333333333334,46839.83663366336,200,333876.79999999976
6.516666666666667,71933.21311475411,200,415150.0
6.816666666666666,73801.10033444816,200,442148.0
12.35,62067.86553030303,200,380740.45000000036
11.083333333333334,57074.59072580645,200,428891.7799999964
5.6,82394.61304347825,200,614033.3499999995
4.2,108835.80357142857,200,768973.3400000001
13.55,54849.649999999994,200,523656.45000000007
3.283333333333333,90828.28,200,855491.0
15.566666666666666,38448.575,200,622188.3799999987
3.6166666666666667,128234.78571428571,200,1025875.79
5.8,97585.31818181818,200,952725.0800000003
5.5,109451.85106382979,200,1088945.4399999997
10.983333333333333,87780.08894878706,200,791647.8799999872
8.033333333333333,69176.88036809815,200,536004.2000000031
9.383333333333333,65822.03913043479,200,666388.7799999997
6.666666666666667,92979.07305936073,200,1091346.8000000014
9.65,94910.49820788529,200,909695.3999999928
5.85,112012.74693877551,200,693076.2399999978
5.366666666666666,111166.60091743119,200,1373605.4600000011
6.466666666666667,89382.09124087592,200,1498109.5
4.6,95653.06535947713,200,1143671.1800000013
5.016666666666667,96227.72169811321,200,562655.4500000001
5.333333333333333,129756.81368821292,200,1337767.4400000088
5.0,100105.00793650793,200,1631503.1600000025
9.016666666666667,78553.65577342048,200,690245.3999999946
17.733333333333334,42624.819628647216,200,492686.3799999967
21.3,56225.478313253014,200,850452.1499999956
22.383333333333333,32714.592024539877,200,289993.0400000005
7.716666666666667,62709.479999999996,200,1080049.180000004
9.233333333333333,33234.39410187667,200,410990.73999999324
17.666666666666668,25988.306049822062,200,279716.56
5.05,93626.45756457566,200,1165665.799999973
5.7,107291.4,200,968117.1500000022
10.683333333333334,99634.35211267605,200,773564.0399999999
14.983333333333333,39219.08868501529,200,408574.7599999998
2.45,182516.27049180327,200,2416366.429999998
5.433333333333334,102136.96153846153,200,2234246.599999996
5.4,137128.77777777775,200,1484658.1099999896
8.3,124480.3063583815,200,2216780.469999994
3.3333333333333335,129772.35204081633,200,2764657.17
14.8,54158.65555555555,200,462009.37999999727
8.716666666666667,67569.57614213198,200,509774.1000000036
9.033333333333333,97387.49071618037,200,1626184.4599999797
7.783333333333333,102623.2967032967,200,909775.3000000144
12.75,68419.77816901408,200,591272.2799999998
20.3,27033.79632248939,200,297844.72
3.966666666666667,82770.43902439025,200,1451846.9999999844
8.916666666666666,76040.12702702702,200,883805.580000022
10.066666666666666,53342.77259475219,200,361489.20000000024
2.066666666666667,785314.25,200,3413812.0
6.933333333333334,104313.90594059405,200,776399.3199999996
6.666666666666667,131087.05058365758,200,2735292.6799999843
