throughput,latency,threads
476.35,3.1693830412425226,100
2619.2,1.9659165964777947,100
2670.85,1.5553135815909005,100
1894.95,2.8621997561363517,100
2152.35,3.907340462669894,100
2337.6,4.369188481226841,100
1694.95,5.494853391684901,100
910.5,10.614323012506198,100
524.8,18.500966463414635,100
632.0,15.723332674050631,100
620.4,14.406456076724693,100
202.1,66.82898292924294,100
192.5,124.81792701298701,100
402.45,64.21018791692889,100
161.05,163.3601492722205,100
169.1,153.62691853673533,100
226.25,114.99446696132597,100
144.75,181.8897260794473,100
371.85,134.9465798036843,100
122.6,536.9812287928222,100
181.2,1051.6623410596026,100
2.45,76805.17599999999,100
36.4,4718.089471153846,100
1.4,107924.67089285715,100
0.95,155897.7530526316,100
0.45,155609.39144444445,100
10.15,14536.246866995072,100
19.95,3135.137155388471,100
0.3,207271.08716666664,100
1.0,82415.3593,100
0.35,207562.2207142857,100
0.2,157795.6205,100
0.45,137266.22066666666,100
1.2,123300.89229166666,100
0.4,255278.37125,100
1.45,203009.0685862069,100
