IRR,Request Count,Mean Latency (for window),99th Latency
-1,42369,20.57212249208025,291.59999999999854
-1,71112,15.160723567938454,155.8199999999997
-1,99539,15.200334588038478,153.35000000000036
-1,127576,15.593477558927994,159.09000000000015
-1,155918,16.674643157010912,157.70999999999913
-1,184597,15.499895876718034,166.9400000000005
-1,212927,15.39133650290544,179.34000000000015
-1,241300,15.343800064082023,180.36000000000058
-1,269751,15.703406813627254,161.36000000000058
-1,298130,15.524662268300345,152.5
-1,326524,15.63952260245036,172.95999999999913
-1,354828,15.288969335604769,156.0699999999997
-1,383362,15.911584415584414,179.21999999999935
-1,411972,14.409391049156271,127.0
-1,440349,15.996586666666666,181.45999999999913
-1,468304,17.97430429683335,235.0
-1,496308,15.49106659447753,165.27999999999884
-1,524434,16.62025452976704,181.70000000000434
-1,552543,14.260761678713992,157.27000000000044
-1,580869,14.878787878787879,163.9500000000007
-1,609261,15.468697478991595,176.78999999999903
-1,637653,15.234619833841624,142.0
-1,666045,18.62502626602227,227.42999999999847
-1,694352,15.334422772799156,151.25999999999837
-1,722574,14.848206568712186,162.4400000000005
-1,750716,16.608346709470304,218.71999999998297
-1,778893,15.29763454861111,157.82999999999993
-1,807293,16.806468830059778,197.65999999999985
-1,835277,15.055346182836223,152.1200000000008
-1,863796,15.628925533032243,165.5799999999981
