throughput,latency,threads,p99 latency
107.5,54.76273998577862,25,648.0000000000017
104.6,55.87283511269276,25,707.3200000000033
105.4,50.870898716119825,25,659.6800000000002
105.1,45.70887573964497,25,582.7399999999998
104.3,51.44611349546972,25,572.550000000002
107.5,50.452651515151516,25,583.7399999999998
106.9,49.40608777725342,25,586.6199999999999
106.4,51.37458823529412,25,603.9599999999991
107.6,45.08660130718954,25,589.420000000001
111.5,43.47212583853805,25,559.5499999999928
109.1,43.918085595950295,25,555.9499999999962
103.4,40.33317886932345,25,521.0
101.4,39.76134493298848,25,519.9200000000001
106.0,40.29435579899976,25,529.9299999999985
103.4,37.9087397392564,25,484.0
105.4,37.690052859202304,25,484.0
100.8,36.09384023099134,25,465.1500000000014
106.7,34.35070862358875,25,391.1099999999997
102.0,33.28657507833213,25,434.5
109.2,31.354430379746834,25,382.3599999999997
109.8,29.698386719663315,25,358.3799999999992
104.0,26.548,25,331.3899999999976
105.1,27.16654987152534,25,301.0
104.4,28.382943538861326,25,327.3199999999997
104.2,28.190806799138134,25,304.2200000000002
99.0,28.05015749939423,25,300.43999999999954
103.8,26.233535844471447,25,283.0
108.9,25.318105313777348,25,294.39999999999964
106.6,24.889074826679416,25,280.2999999999993
104.3,25.269830028328613,25,282.0
105.8,27.257579318448883,25,309.4499999999998
106.7,27.15210203117619,25,300.1999999999971
109.8,27.535161744022503,25,316.96999999999935
104.0,27.062631949331454,25,307.079999999999
108.9,26.32952957615277,25,299.0
108.3,25.909997680352586,25,288.0
106.1,25.950152117949916,25,288.78000000000065
105.5,26.598041501515503,25,293.10000000000036
109.2,25.87205779538569,25,294.20999999999907
107.7,26.261610268378064,25,319.2600000000029
113.0,26.7699196326062,25,353.1500000000014
107.6,26.42318244170096,25,307.75
110.5,27.522105742935278,25,345.47999999999956
109.9,29.086187344068946,25,348.7600000000002
112.9,30.815831254252664,25,370.7600000000002
108.6,34.5417515274949,25,475.20000000000067
107.0,33.28010948905109,25,425.2999999999993
110.4,31.862445912092916,25,442.9000000000033
103.9,37.43242614561525,25,587.0
110.6,38.43760129659643,25,558.6200000000008
105.2,41.11880957916763,25,601.8399999999965
101.8,42.33491573700451,25,612.3199999999961
105.3,33.120359423031445,25,494.0
109.4,28.326061180934314,25,365.4799999999959
102.2,25.405779794602342,25,299.1199999999999
102.3,23.618797709923665,25,280.1399999999994
104.4,23.386086540760218,25,291.3199999999997
105.7,21.901833092136997,25,275.58999999999924
104.8,21.80421758926432,25,275.5
106.5,22.93523131672598,25,300.350000000004
103.3,23.18010944563407,25,281.0
108.1,24.250709555345313,25,289.76000000000204
104.0,24.226831002607252,25,283.4300000000012
100.8,24.425516578567997,25,292.0
111.0,23.88016041519226,25,293.60000000000036
105.9,25.105787476280835,25,319.3199999999997
103.2,25.967688287004037,25,331.89999999999964
108.5,24.474101726551563,25,321.14000000000027
107.5,25.58927311220889,25,326.0
104.2,24.451582427964098,25,304.2499999999981
