IRR,Request Count,Mean Latency (for window),99th Latency
-1,1258,0.0,0.0
-1,1258,0.0,0.0
-1,1258,0.0,0.0
-1,1258,0.0,0.0
-1,1279,0.0,0.0
-1,1581,7375.076923076923,73553.0
-1,1581,0.0,0.0
-1,1581,0.0,0.0
-1,1584,0.0,0.0
-1,1631,353107.55,1214964.0
-1,1631,0.0,0.0
-1,1771,247105.0,1493334.0
-1,2183,219235.0,1609211.0
-1,2183,0.0,0.0
-1,2308,366051.76666666666,1863259.0
-1,2458,224300.45454545456,1949818.0
-1,2473,239507.0,283969.0
-1,2473,0.0,0.0
-1,2473,0.0,0.0
-1,2473,0.0,0.0
-1,2565,0.0,0.0
-1,2565,0.0,0.0
-1,2565,0.0,0.0
-1,2674,1063289.1714285715,2917340.0
-1,2674,0.0,0.0
-1,2838,342542.2571428571,2498846.0
-1,2953,283237.4310344828,1772268.0
-1,3029,111561.13793103448,469676.0
-1,3256,358491.53846153844,3545145.0
-1,3807,138162.30805687205,3649283.8
