IRR,Request Count,Mean Latency (for window),99th Latency
-1,31185,135.88796971396522,5129.080000000002
-1,51633,95.70794578793515,3619.5
-1,52106,44071.18811881188,93197.37999999999
-1,72489,133.92752256500066,5616.840000000002
-1,92583,86.02604677216077,3338.16
-1,93247,22811.863247863246,89905.35
-1,113799,104.70123258306538,3634.800000000003
-1,135452,86.17261318897637,3352.71
-1,156574,85.7506059446358,3112.0
-1,178239,21.378537877875466,224.75999999999473
-1,199096,20.84852717115287,185.45999999999913
-1,220862,122.68108843537415,4947.959999999999
-1,241897,20.902792275574114,182.0
-1,263800,231.44993045897078,10007.27
-1,285505,21.60467334287077,245.11000000000058
-1,307130,21.078358208955223,192.77999999999884
-1,328594,21.108975889233708,175.8399999999965
-1,349567,20.93661971830986,176.89000000000033
-1,371188,26.527690065581734,191.19999999999706
-1,391780,141.63883001271725,5465.660000000001
-1,413181,20.31516472868217,169.6800000000003
-1,433510,117.4746556473829,4557.160000000014
-1,454612,21.726490317681304,177.81999999999607
-1,476151,126.16505257332595,5081.679999999999
-1,497082,24.93916547510724,224.17999999999847
-1,519300,21.83703000830269,198.40000000000146
-1,539531,150.42869104102707,3180.33
-1,560036,115.27948016415868,3991.3400000000015
-1,580655,126.76499793131981,5384.48
-1,602211,22.102699460107978,205.65999999999985
