IRR,Request Count,Mean Latency (for window),99th Latency
0.0,28529,2.008425966317339,45.86845468000002
0.0,58528,1.907802579687814,43.71450283999954
0.0,87511,1.7848208152674399,45.08601379999968
0.0,117101,1.837942533934036,49.36147320000017
0.0,120155,1.5220788744507219,42.16538394
0.0,148821,1.8302832676321759,44.46361503999988
0.0,151287,2.708188549418604,54.356934519999555
0.0,167462,1.876669111969828,47.893710999999996
0.0,195854,1.9488559615736827,46.54451499999993
-0.001,225160,1.9521615255078688,48.77909443999996
0.0,255499,2.017794826980568,46.59579164000043
0.0,276298,2.7464373765117442,77.32864643999976
