149,14
138,6
553,19
26,19
202,18
181,18
22,17
477,13
211,18
197,1
45,3
63,20
74,4
59,20
421,9
396,21
443,21
448,1
348,20
305,1
285,21
276,1
291,20
291,1
257,20
293,20
600,4
321,2
512,2
372,1
