IRR,Request Count,Mean Latency (for window),99th Latency
-1,14969,41.34682080924855,464.55999999999943
-1,25148,35.672116527942926,343.7999999999993
-1,35298,32.21788040260509,316.4200000000001
-1,45499,29.494570002935134,307.7600000000002
-1,55832,26.431757359500445,286.9600000000014
-1,65900,32.85139964264443,433.40000000000236
-1,76093,30.196696696696694,320.21000000000043
-1,86346,30.18813608607153,313.2399999999997
-1,96488,30.900790166812993,350.1000000000008
-1,106499,28.128291488058785,280.3299999999999
-1,116557,28.434886499402626,282.50999999999976
-1,126721,25.387077652637817,270.47999999999956
-1,136805,28.436299142772686,312.7999999999993
-1,146992,26.657948270851495,277.0
-1,157186,27.735820895522387,286.0
-1,167598,28.71357519016969,297.8000000000002
-1,177912,24.643808444318502,222.49999999999906
-1,188219,28.88184265629674,294.0
-1,198374,28.810770603986906,328.9499999999993
-1,208635,25.982697947214074,278.8899999999999
-1,218834,24.50965824665676,241.16000000000346
-1,229122,25.90903840600635,280.0
-1,239268,24.979372197309413,274.5399999999999
-1,249456,24.092649783817173,212.22000000000025
-1,259657,31.41120943952802,373.0900000000001
-1,269825,27.404031551270815,300.0
-1,280111,27.084253341080764,283.14000000000027
-1,290240,30.762473857185537,335.59999999999985
-1,300539,26.156069364161848,278.0
-1,310418,35.18288177339902,497.5299999999993
