throughput,latency,threads,p99 latency,std dev,errors
148.8,17.103898334191996,57,289.7600000000002,62.9984815779291,2
152.6,17.837028261973263,57,294.0,66.0928134997508,2
147.4,17.156207598371775,57,279.02999999999975,59.95335072712772,2
142.1,16.048111129933933,57,260.0,54.74724169950506,2
152.2,16.320881709574287,57,250.7500000000009,55.22624906777167,2
145.1,14.839325268359174,57,229.6200000000008,47.072075240630106,2
147.0,13.746589358799453,57,224.6800000000003,40.937797833870306,2
145.2,13.770222146854334,57,223.04000000000084,40.864272413674556,2
150.2,13.168623447337076,57,209.0,37.41060359252894,2
145.9,12.753271028037382,57,208.14999999999964,37.60850948721983,2
144.5,12.398258791396382,57,186.3800000000001,34.89097530572977,2
148.4,12.386888586956522,57,185.11999999999986,33.80932390683092,2
142.9,12.094550455561285,57,184.84000000000015,33.0737709906443,2
152.1,12.500765696784073,57,193.0,34.513822305181705,2
140.2,13.427836818649297,57,214.44999999999524,40.12106193545282,2
149.7,13.593675213675214,57,236.38999999999757,41.18811373369806,2
149.3,14.116861153390833,57,260.0,44.34801097215039,2
149.3,14.493627867459644,57,253.2600000000002,46.03110902840977,2
155.1,13.946967185946304,57,239.59999999999852,43.53168373705528,2
147.1,14.228233727318129,57,245.6800000000003,49.10308450482504,2
148.4,13.81080180030005,57,223.0,47.51956873904627,2
138.5,13.231709387200816,57,196.0,44.26715761221408,2
148.6,12.943700652248541,57,180.0,41.78749055747954,2
141.7,12.25831024930748,57,160.91999999999823,34.05283741325009,2
152.4,12.08052305574673,57,159.73999999999978,32.35920700977522,2
147.8,12.73480101608806,57,206.9399999999996,35.49672779301543,2
149.6,13.261369399830937,57,226.84000000000015,38.24816604007477,2
148.8,14.189139515455304,57,235.28000000000065,45.80610896215054,2
153.3,14.169974979149291,57,237.0,46.33922337364156,2
146.0,14.425296971724945,57,262.22000000000025,48.89194382719018,2
152.5,14.21062271062271,57,261.3000000000029,50.226641311797465,2
151.5,14.175174013921113,57,249.29999999999927,47.80175442451429,2
152.9,14.45397246641234,57,266.1999999999989,48.19381779732534,2
151.9,14.198390540318606,57,251.10000000000034,49.57266853029739,2
148.1,13.836008604997517,57,211.0,46.918845901367234,4
152.7,12.980346820809249,57,200.46,42.30776902249902,4
152.4,12.696463978849966,57,197.84000000000015,41.02711731948412,4
147.4,12.292110519307588,57,188.0,34.62324694232182,4
145.0,12.445690376569038,57,192.0,36.09343723361621,4
147.8,12.087580155248059,57,174.72000000000025,34.99772169388278,4
147.5,11.751233622596564,57,169.45999999999913,35.10251437440155,4
149.0,11.259843856076035,57,134.09000000000015,32.6947824967027,4
148.4,11.305316455696202,57,128.47999999999956,31.113168559551454,4
149.2,11.959259259259259,57,141.59000000000015,35.74172601321735,4
154.4,12.1096323407087,57,152.0,36.55634256521029,5
147.6,12.250375312760633,57,173.15999999999985,37.39991758719446,6
150.1,12.1413603858307,57,161.85999999999967,37.748854577344936,6
142.7,11.66072629455279,57,155.5100000000002,34.18282713641319,6
152.9,11.893627781523938,57,161.67000000000004,33.45384296488281,6
140.4,11.903941306944208,57,163.95000000000164,33.88051763681093,6
145.5,13.085984522785898,57,220.60000000000215,47.989472902033064,6
144.8,12.797635366689512,57,205.78000000000065,47.638984430770705,6
155.2,12.570209861798327,57,178.3200000000015,47.14221885320046,6
151.1,12.516842634489691,57,167.32999999999993,46.36587285006325,6
148.0,11.390752795860458,57,148.23999999999978,33.86502177268005,7
142.4,11.45308310991957,57,148.31000000000037,33.362337465042025,10
146.4,11.583602653512502,57,143.79999999999927,35.457133926144074,10
141.0,11.819110264843344,57,141.47999999999954,37.584712830193794,10
143.0,11.655377094972065,57,138.0,36.32929686897357,10
152.0,11.772454061480335,57,151.04000000000084,36.244696603565096,10
144.9,11.624956970740104,57,154.67000000000098,34.716565354382254,10
150.3,11.176889190105049,57,143.88000000000102,31.554609083857297,10
146.8,11.562289562289562,57,156.59000000000015,33.03987894067618,11
153.0,12.130588235294118,57,161.97999999999954,40.05785700467902,12
154.2,12.149900727994703,57,174.3600000000024,39.686342314219424,12
146.3,12.41296018657338,57,181.79999999999927,41.40331646752977,12
152.9,11.869228232189974,57,163.0,39.76355006663828,12
153.5,11.115834569121766,57,141.5000000000009,31.904282646733915,12
147.8,10.951373855120734,57,130.699999999998,31.389060484753983,12
141.8,10.714261744966443,57,117.0,31.30705094468996,12
148.9,11.135472972972972,57,152.0,33.22302584001785,12
148.3,10.991480661100699,57,140.90000000000052,32.53896928021632,12
144.8,11.146625556697499,57,147.21999999999935,33.846104075610384,12
150.9,11.299375948726597,57,152.69999999999982,33.199308440898314,12
151.2,11.45943221904922,57,149.0,33.966673726574655,12
145.2,12.987164330349604,57,213.5599999999995,44.50021803268814,12
152.1,14.084584584584583,57,229.95000000000346,54.36931028055774,12
150.2,14.557281229124916,57,272.0,57.338465051840714,12
155.9,14.101110558594398,57,262.5199999999968,56.49633278740356,12
147.4,12.653401585204755,57,172.4300000000003,49.744712149900025,12
149.6,11.937013094646112,57,174.64000000000033,40.93486182652883,13
152.7,11.322213047068537,57,154.8799999999992,35.98141786863957,14
149.1,11.185339789614293,57,146.40000000000146,32.82113393029758,14
150.2,11.471654197838737,57,166.95000000000252,34.281928397086354,14
156.8,11.184789750328514,57,151.78000000000065,32.3579994771134,14
154.5,11.260072060268588,57,160.72000000000116,33.09976235422777,14
150.9,11.364363873918013,57,149.52000000000044,34.355593132939134,14
144.5,11.2378440745014,57,134.6399999999994,34.003601831580795,14
148.1,11.132775919732442,57,125.89999999999598,34.7421355887688,14
147.4,11.103401590793704,57,118.79999999999926,36.738816807260314,14
152.1,10.858807633845634,57,131.77999999999975,35.451737185311586,14
157.6,11.281182884520073,57,146.46000000000004,34.9215032370597,14
152.3,11.428290121430914,57,143.10000000000036,33.291273717866844,14
150.2,12.679732157439162,57,173.3600000000024,43.50532520953997,14
141.2,12.94461999002162,57,199.85999999999967,45.34070910460916,14
142.9,13.424283765347884,57,263.71999999999935,49.24453842985555,14
145.5,13.360876315335517,57,268.0199999999995,49.697242535054706,14
143.3,12.002443707453308,57,207.59999999999852,38.3368532987398,14
152.3,12.008390410958905,57,193.36000000000058,37.5776152628429,14
148.5,11.225746268656716,57,162.0599999999995,32.917365198157576,14
147.8,11.267781719885116,57,165.60000000000036,34.25550068530594,14
145.0,11.463689974726199,57,171.84000000000196,36.76950203557713,14
146.0,11.56666099097565,57,169.75,38.19817914606312,14
153.4,11.458797703478554,57,155.0,37.37704483052942,14
150.6,10.955966386554621,57,135.0,33.64983992350242,14
144.2,10.871467025572006,57,134.56000000000037,29.990601664814076,14
150.3,11.176077514199799,57,140.28000000000065,32.55808146884099,14
151.2,11.462518866342446,57,150.0,33.46172115181903,14
147.6,11.911511882690037,57,156.0,36.493458488208844,14
155.8,11.982145809224665,57,163.0,39.35036722512106,14
147.6,12.177711343630627,57,167.0,42.328138033038535,14
148.3,12.000667222685571,57,167.39999999999964,42.674251697948215,14
160.9,12.20535422788116,57,166.1899999999987,45.399983213844415,14
149.9,12.223174550848855,57,202.95999999999913,46.732819830753634,16
145.6,11.519431122870845,57,151.51999999999953,40.23987261582864,16
145.8,11.154765858518763,57,133.53999999999905,38.40151809020835,16
145.7,10.988074957410563,57,141.0,33.592957940327516,16
146.0,11.040644829360316,57,137.36000000000058,29.842270799072597,16
150.7,11.393573614416866,57,144.6800000000003,32.44196124927532,16
145.8,12.351751105066302,57,179.6800000000003,38.618014119187805,16
148.0,13.305452082627836,57,240.79000000000084,45.283648263749804,16
151.0,13.686817800167924,57,262.4400000000023,48.74671487048515,16
143.7,13.689549702633814,57,260.0400000000009,50.387122100143856,16
148.6,13.134618636901742,57,218.29999999999836,47.72118370368331,16
150.9,11.849066128218071,57,164.56000000000037,41.00739524211975,16
146.5,11.736217133163697,57,172.11999999999986,41.7509553886985,16
144.2,11.77380548966452,57,181.70000000000252,40.41014734604216,16
140.0,11.351899604607185,57,163.65999999999985,38.14362344492156,16
152.3,11.866700977869273,57,181.39999999999964,40.037697326952525,16
152.8,11.781096215849312,57,176.18000000000117,35.82787643948036,16
145.4,11.34445385266723,57,153.9399999999996,32.72495468843889,18
143.3,12.202593465813406,57,184.61999999999986,36.530875264306516,18
151.6,11.933569381217332,57,175.36000000000058,36.35178581065925,18
146.5,11.436094069529652,57,167.2000000000007,34.19275768893042,18
148.0,11.197828299966067,57,165.05000000000018,33.16761737071682,18
144.9,11.382233502538071,57,161.64000000000033,35.00201537458246,18
148.6,11.286394557823128,57,155.75999999999837,32.87120358460118,18
145.2,12.053519686381454,57,182.34000000000015,39.8866784093835,18
154.6,12.642676554862632,57,204.94999999999888,43.48987021503794,18
153.2,12.0857855361596,57,190.84000000000015,40.45020769247858,18
144.3,12.214297672861209,57,195.8200000000015,41.50098703650173,18
156.6,12.202562838836865,57,187.35999999999967,42.80445882963918,18
150.9,12.014545454545454,57,183.44999999999888,40.69597580230407,18
150.9,11.630164260826282,57,161.88000000000102,38.97856695333191,18
150.6,11.953858784893267,57,168.9900000000016,41.60666588145074,18
146.7,11.349357369387414,57,156.0,34.69753369878139,18
146.4,11.325092499159098,57,164.08000000000175,35.738232952493846,18
146.8,11.512447078746826,57,170.0,37.93379803601155,18
141.0,10.982096746427956,57,155.72999999999954,33.58829575939022,18
148.7,10.644021272945617,57,134.69999999999982,32.540889077163975,18
150.1,10.77245611044827,57,137.6399999999994,33.36409142179994,18
147.3,11.069141689373296,57,145.0,36.91542880259417,18
147.0,11.235542067105042,57,138.34000000000015,39.424699256658265,18
141.8,11.4633230979188,57,152.36999999999986,40.07361340662011,20
152.4,11.330954808019028,57,145.39000000000033,38.39383836542701,20
154.9,11.353187919463087,57,159.90000000000052,35.269626835794156,20
143.6,11.418663516706042,57,157.1899999999987,34.4646392400018,20
141.0,12.223348538604494,57,172.0,38.07616009247934,21
145.3,13.351522408484435,57,219.0599999999995,47.39194024565962,22
152.0,13.652689465543906,57,252.80000000000015,50.341013298342695,22
142.1,13.231909028256375,57,252.9399999999996,49.44942640517691,22
147.5,12.237348781734537,57,208.50000000000273,46.55746859815007,22
145.7,10.753872340425533,57,134.0,35.78245307449531,22
153.4,10.12909801257007,57,124.0,30.36222002103801,22
143.1,10.225330620549338,57,122.03999999999905,29.949019085633136,22
149.7,10.371177563777664,57,133.0,30.25099889114733,22
145.8,11.124683223517486,57,157.0,33.396201221847804,22
154.6,11.071825998988365,57,152.6899999999996,33.569808890472665,22
152.6,11.55367512858802,57,158.4400000000005,35.34504254357215,22
149.4,11.861387782204513,57,197.0,36.51200718010175,22
143.5,11.966011329556816,57,203.9399999999987,37.3226744170773,22
148.2,12.205892255892255,57,245.0,37.12372471640621,22
149.0,12.069649211997966,57,203.9400000000005,36.917692915937565,22
144.0,11.465287277701778,57,182.03999999999903,37.45421018570444,22
147.1,10.971278042148198,57,145.23999999999796,35.76091207172649,22
151.3,11.05193706648621,57,164.7600000000002,37.37048487306736,22
149.4,10.976677370288998,57,167.3400000000056,37.06027285535659,22
138.1,11.014851485148515,57,174.0,33.5954390810436,22
148.2,11.022827938671208,57,171.15999999999985,33.101013685572795,22
151.2,10.76231044470949,57,160.10000000000127,30.431607764145184,22
147.1,10.323297981525828,57,147.52999999999972,27.788044001660072,22
147.4,10.585423329405824,57,154.1800000000003,31.23433378043266,22
141.7,10.293446808510637,57,141.19999999999888,29.885253535939924,22
145.8,10.44578106203815,57,145.60000000000036,32.37366604193954,23
156.1,11.278003384094754,57,164.78000000000065,36.126908743478296,24
145.4,11.876358695652174,57,186.0,36.837026679549474,24
150.3,12.55347280334728,57,191.25,39.99272654845684,24
147.6,12.821654988321654,57,201.10000000000034,42.743430987366466,24
143.3,12.82765086941698,57,221.6399999999994,45.20824743319601,24
