throughput,latency,threads,p99 latency,std dev,errors
18.9,96451.30249110321,50,199502.58,65274.50433513152,6569
27.0,94820.37300613496,50,207510.68,70023.15539549243,6732
28.0,89293.76976976977,50,211816.0,73800.15968527566,6843
23.0,83914.14963880289,50,221542.5,77435.93693245228,7054
21.3,75996.43504531721,50,226909.11999999997,75426.55268164896,7219
12.6,69557.99175500589,50,231442.5,72608.50877954862,7379
19.7,72323.12010443864,50,258063.32,73632.2825721719,7594
20.1,78971.41926729986,50,265423.76,79039.74869169641,7739
12.6,83842.43692307692,50,270084.02999999997,82064.23810193462,7876
32.5,79884.48645465252,50,278980.5,81642.85233885264,8080
17.3,77432.92484848485,50,281383.26,81050.4418472541,8456
22.1,69673.26863905325,50,291720.1599999998,76700.88120425673,8953
10.2,70009.62484774664,50,309186.5199999999,78231.77559490937,9303
10.2,78393.38963210702,50,324517.29,86648.79081498401,9630
9.5,81423.9423076923,50,329544.5699999999,89865.84983437945,10100
7.4,95559.77747989276,50,338840.5799999999,96154.68081808201,10603
15.3,107061.82783018867,50,352712.25,96728.49484695806,10997
13.7,105980.73638344226,50,355563.99999999994,90440.4729076658,11322
41.6,105601.97948717949,50,375396.6,98442.19629476574,12066
18.4,103561.29775280898,50,381985.8900000001,102890.64315497185,12231
10.1,98387.63733650417,50,384327.77999999997,103505.86792765235,12389
18.6,93425.13190529877,50,385549.72,102701.26818521049,12604
51.5,82042.91277890466,50,391019.8499999999,93497.54061488452,12782
16.4,79571.24223602483,50,404500.58,87156.40521242037,12933
25.5,77282.14285714286,50,406264.89999999997,88192.04991365393,13107
25.5,75860.37426408746,50,426975.1999999997,92534.3227118881,13342
32.7,72471.61638361638,50,435498.57999999996,94178.14033560384,13451
29.2,69451.7953941541,50,440273.20000000024,94011.00450997712,13558
15.4,66900.26556420233,50,444800.4800000001,91888.9464236986,13723
27.7,65013.20666666666,50,444165.12,85407.94817480442,14317
31.0,65138.64859632139,50,469068.32,88973.5452466365,14479
31.2,63236.28205128205,50,493465.94,89168.61110757967,14654
12.8,65394.86075949366,50,497618.36000000004,92399.46363259747,14927
26.6,65073.276574803145,50,500464.17,94093.71124389001,15367
25.4,62943.45520833333,50,500673.63999999996,88097.31011737337,15542
17.7,65614.73696969697,50,499457.48,85936.95456795613,15682
12.1,65883.90831295843,50,454645.6299999984,81695.34617091394,15828
22.2,66101.26744186046,50,428033.5,78871.85315630674,16084
17.6,68865.16091954023,50,434181.3699999975,83392.74940944299,16228
52.5,71382.6733716475,50,445245.999999999,86182.54171822744,16512
18.7,71281.25045045045,50,509801.65000000614,90554.68761809518,16892
32.5,71125.61830173124,50,454067.63999999943,91741.78567943856,17062
13.3,70965.27948717949,50,451032.9599999998,90179.58220149166,17216
18.8,67880.08043217286,50,431245.37999999983,88288.2059784395,17437
24.0,68617.28781038374,50,373940.43,81647.88101754339,17540
21.0,70040.43968871595,50,333237.07999999996,77207.7426346619,17854
25.3,68867.77777777777,50,427606.04,82708.61590372621,18089
27.6,69597.87538304391,50,474271.8000000007,86517.25824992756,18203
42.6,61441.12274678111,50,427609.42,78855.9917055483,18410
49.5,55285.57034482758,50,369117.01,75211.57927071913,18580
26.2,54713.698423577785,50,329909.40000000235,73736.20245417465,18657
32.1,51219.89029255319,50,309727.00000000006,69560.557631218,18790
15.2,51860.537398373985,50,337398.8600000014,74760.69391091906,18947
33.4,59360.72029934518,50,411361.19999999914,82976.81934360601,19022
21.1,60638.60412573674,50,453897.23999999865,87033.37620048372,19185
34.7,62185.250957854405,50,447500.1999999989,89852.71774028693,19365
81.1,54953.83558426306,50,405641.96,83362.39584900513,19586
78.7,45313.603896103894,50,364907.2799999999,75683.14483262913,19700
124.7,38105.29730576441,50,315056.38,66910.35304384175,19993
78.4,32417.875723339763,50,300874.0,61575.31435070677,20070
24.0,27646.011445389144,50,269559.41999999824,55760.6224411346,20146
19.4,25348.798782961458,50,253966.3200000014,52819.1454993983,20177
31.9,22276.5686402082,50,222853.63999999966,46878.41775868666,20228
40.3,26878.490484429065,50,198885.89,42483.23509763525,20284
14.4,29202.94622641509,50,200241.29000000027,43820.38280978138,20317
21.6,31690.858595194084,50,194803.19000000012,42431.45946583611,20478
70.3,38764.99522510231,50,236258.66999999888,44700.302495505974,20756
41.0,40549.88119484046,50,225895.15999999974,46571.58667350926,20963
35.1,40391.4,50,216911.7400000001,45836.575537876175,21010
91.4,33846.6164844407,50,193880.6600000001,44522.22081004883,21102
21.8,29512.9941891178,50,170490.47999999998,40550.62435872102,21266
37.7,27905.85177228786,50,153760.42999999996,37749.42433606068,21338
49.6,28307.90024937656,50,154134.1,44334.30597427442,21389
49.4,35046.97665615142,50,187450.7199999998,50402.84190550768,21630
37.8,34509.088825214894,50,183846.43999999997,49398.85060238461,21672
30.6,33341.6266427718,50,182012.25,49074.35220043358,21802
13.6,32697.32724505327,50,180589.3499999994,43587.284869971976,22075
85.4,33513.130227001195,50,163400.5,39432.68107023784,22236
71.6,28377.12027833002,50,158299.8499999997,36315.91860809147,22326
37.2,28871.879210779593,50,156415.55000000008,37289.96880543343,22477
39.2,29319.62210796915,50,162332.7000000003,37961.617934401445,22620
18.6,26000.594237695077,50,186776.75999999992,36344.60226897403,22691
36.3,32644.96953541508,50,200655.97999999995,40571.64255138889,22804
48.4,34307.8049122807,50,194946.34000000003,41897.45732369504,22897
100.4,30185.27442317133,50,198907.44,41559.24947064917,23019
