throughput,latency,threads
0.0,0.0,25
12.0,25.672838916666667,25
10.0,18.521508181818184,25
5.0,15.259257444444444,25
4.0,14.588477,25
0.0,14.588477,25
10.0,12.163155560975609,25
22.0,8.21013080952381,25
0.0,8.21013080952381,25
6.0,7.577609420289855,25
12.0,6.541359629629629,25
0.0,6.541359629629629,25
10.0,6.42195045054945,25
12.0,5.737354990291262,25
0.0,5.737354990291262,25
10.0,5.585703292035398,25
12.0,5.097293848,25
0.0,5.097293848,25
10.0,5.077662681481481,25
46.0,3.9755726022099447,25
6.0,3.864050187165775,25
10.0,3.68451430964467,25
10.0,3.570894719806763,25
17.0,3.512665471111111,25
27.0,3.1796924262948205,25
5.0,3.2423335390625,25
20.0,3.0531459166666663,25
6.0,2.9972633262411343,25
0.0,2.9972633262411343,25
20.0,2.842292940397351,25
16.0,2.8662412924528304,25
12.0,2.7745613636363635,25
0.0,2.7745613636363635,25
0.0,2.7745613636363635,25
48.0,2.5628368253968254,25
0.0,2.5628368253968254,25
4.0,2.53802735078534,25
0.0,2.53802735078534,25
1.0,2.5451062036553522,25
20.0,2.445074086848635,25
