IRR,Request Count,Mean Latency (for window),99th Latency
0.0,25820,27.96877574324586,654.225412
0.0,48360,42.734662548739344,168.51089257999976
0.0,54104,135.73377953013824,137.538038
0.0,59475,244.3340972687017,110.76094844000008
0.0,59484,183855.426293625,280184.90514
0.0,65794,369.54625485846645,204.25556947000484
0.0,78299,135.14104724112283,143.32917770000006
0.0,83892,356.1365910583889,94.35164999999999
0.0,89048,348.7887851973505,97.20861927999987
0.0,89055,243129.13212457142,572585.5599669999
0.0,89061,408076.4228956667,600811.023236
0.0,93544,618.949759432792,111.63817674999457
