IRR,Request Count,Mean Latency (for window),99th Latency
0.0,5950,228.33637789208387,6073.033225479999
0.0,5964,56745.899105692304,84284.96844099999
0.0,7056,605.6699739690431,549.9970156799822
0.0,7274,4630.611416640552,170591.96377292
0.0,7279,214795.579175,256468.179068
0.0,8343,2185.217051234957,24469.878074759963
0.0,8348,320418.2888474,388501.709408
0.0,9175,2731.077114606329,675.3615829900012
0.0,9180,328831.0057542,488444.24898
0.0,9573,6878.176080384021,516949.7411806401
0.0,9714,18350.380262723404,610928.9275958003
0.0,9719,525670.5178724,699420.705619
