throughput,latency,threads
452.8,3.807409893992933,73
637.15,2.9029087904304713,73
620.1,3.131067838993305,73
623.55,3.057593714836843,73
628.5,3.006595858223815,73
621.25,2.9856958450988302,73
643.3,2.870201432129514,73
643.1,3.105701625507971,73
620.95,3.3002125666289777,73
557.0,3.131364281862304,73
652.55,2.775510086676382,73
613.65,2.9302135803476697,73
612.45,2.9312895210070296,73
614.7,2.448445304227417,73
511.55,3.0182724424865395,73
631.05,2.864739903197651,73
609.8,2.757131799506984,73
629.75,2.9706021804870284,73
661.95,2.9634681172559683,73
635.8,2.6714699724517907,73
638.95,2.817633717737507,73
602.35,3.030423009732967,73
564.75,3.7256214039125433,73
609.0,2.770230876788945,73
611.0,2.9347297828758703,73
636.0,2.8275116370498505,73
662.75,2.6002506038647346,73
637.15,2.631842336683417,73
618.85,3.291486694168082,73
636.75,2.7135816406865056,73
616.15,3.0683615378363003,73
620.05,2.6012398708635995,73
635.85,2.850910222082218,73
628.55,2.715956618819777,73
632.55,2.5838910256410252,73
649.4,2.7210676593118346,73
