518,5
201,13
323,6
510,18
440,4
390,9
216,13
106,18
104,9
543,14
518,5
44,12
307,20
487,2
487,2
487,2
37,3
487,2
37,3
487,2
487,2
487,2
487,2
487,2
307,20
37,3
37,3
487,2
307,20
487,2
