IRR,Request Count,Mean Latency (for window),99th Latency
0.0,75108,2.286081745368069,66.86564209999963
0.0,150780,2.4499588148157976,66.97234753999994
0.0,225670,2.489980391044536,65.64198675000011
0.0,297990,2.6543544356476856,71.75767168999992
0.0,373142,2.5530883050915354,68.25641160000029
0.0,446176,2.6680022122979388,67.51167349000008
0.0,520932,2.6665032866768676,68.55446222000032
0.0,595551,2.0819491781966706,57.003352140000075
0.0,668887,2.5702334228267865,69.4256161
0.0,742661,2.597538626611249,60.103313779999986
0.0,815996,2.623162149930847,66.35323471999996
0.0,891239,2.1722467885320915,61.29186791999912
0.0,965026,2.317054391473395,59.79618736000006
0.0,1038775,2.424335739859626,64.24807428000004
0.0,1112725,2.266290664480384,62.10095017000006
0.0,1190248,2.3381806174047104,71.24827350000022
0.0,1265125,2.4559217503717297,72.76756951999894
0.0,1339331,2.284566644117488,63.00725
0.0,1412155,2.4301624320230446,63.11619295000114
0.0,1486924,2.3409290391693944,62.33232033000001
0.0,1560847,2.356896419171912,61.49374612000017
0.0,1635585,2.4367465543009814,60.61144050000032
0.0,1708451,2.6554603783895447,72.8796733300004
0.0,1783158,2.2017228610028754,59.47241131999966
0.0,1858417,2.4445110911344163,63.8152845
0.0,1932540,2.6224445613334058,75.9123154799994
0.0,2007010,2.424722105012994,63.9012465
0.0,2081146,2.6127364316471797,67.12507588000007
0.0,2154774,2.568322287128713,75.98821609000007
0.0,2229529,2.5640427427842662,74.42088153999994
0.0,2304238,2.7924931887947584,73.15638137999997
0.0,2370415,2.650663780062787,72.90930819999994
