throughput,latency,threads,p99 latency,std dev,errors
150.4,15.636348035009437,53,273.0,51.76115368505406,6
152.7,17.215222203303252,53,290.53999999999905,64.80355032017209,6
147.5,16.44169194472531,53,280.0,60.1225806589637,6
153.8,16.178311258278146,53,275.5799999999999,59.52187893961649,6
144.6,16.66321416638824,53,281.3599999999997,61.959865664951934,6
143.2,15.66044142614601,53,279.0900000000001,51.597036570507306,6
145.7,14.781031840626595,53,280.2600000000002,48.1552227491714,6
154.4,14.676870748299319,53,280.18999999999954,48.285791018599305,6
149.2,14.042032410533421,53,274.0,48.21860663323668,6
147.6,14.150276428212429,53,254.5000000000009,47.36554308697674,6
150.1,14.581573257941127,53,248.4399999999987,48.181838493340045,6
146.1,15.087704503288919,53,267.6999999999998,49.52156796727015,6
156.3,15.380039986671107,53,273.9400000000005,52.36692950308243,6
149.4,15.161654759926897,53,274.0,52.08032135113015,6
143.7,14.509487825356842,53,268.8600000000006,50.47691457986377,6
147.2,14.149011062688569,53,235.34000000000015,48.16739939737517,6
149.4,13.133989145183175,53,211.11999999999898,40.12529304928886,6
148.5,12.802649456521738,53,199.65999999999804,40.42450697497678,6
145.6,12.985948874217032,53,194.84000000000015,41.08029815295102,6
143.4,13.702504685636393,53,211.02999999999972,45.35679085772911,6
152.6,13.673445178783256,53,195.97000000000025,44.427743781008054,8
150.3,13.399391789153574,53,192.40000000000052,40.60011521082088,8
143.3,13.707308801085297,53,199.01999999999953,42.84041026019303,8
146.2,13.371814345991561,53,213.91999999999823,41.46471977718494,8
149.8,13.62856173677069,53,218.0599999999995,42.60770291349614,8
148.8,13.748342118687297,53,245.1800000000003,43.27617318465431,8
150.8,13.265234178277655,53,216.81999999999968,38.81099342032397,8
149.0,13.319237840548219,53,199.59999999999854,40.088230223776755,8
149.3,13.33567486201706,53,193.0,41.51279382778574,8
148.4,13.687196652719665,53,214.23999999999978,43.97794165938314,10
155.8,14.106276984390567,53,219.04000000000084,46.48127444366404,10
155.2,13.366847379661573,53,201.19999999999888,43.646083252375426,10
154.2,13.194068763239367,53,217.3399999999992,41.49551087095825,10
147.7,12.6665035079132,53,209.39999999999964,39.572292445475746,10
148.4,12.147976878612717,53,196.4399999999996,36.54046232562009,10
149.4,12.133400033350007,53,182.11999999999716,35.76893658672633,10
138.2,11.772789581905414,53,185.71999999999935,34.830893239374106,10
150.8,11.449309933549156,53,162.6200000000008,32.12018420108513,10
147.1,12.488471391972672,53,196.8799999999992,42.84796254267627,10
152.8,13.015622346748174,53,222.0,43.615627740340734,10
145.5,14.343844347534384,53,272.3699999999999,50.918019408184556,10
146.8,14.739908799189324,53,274.0,52.17080099323248,10
150.8,13.979358952844436,53,266.0,45.90015439721298,12
150.4,13.892839090143218,53,267.920000000001,45.82940442963421,12
151.8,13.0,53,228.96999999999935,41.755320033468855,12
137.9,12.588085970553392,53,188.5600000000013,40.83383551495352,12
146.2,11.836574547935857,53,163.73999999999978,38.188349206081625,14
148.9,12.20827633378933,53,164.5100000000002,43.34531965045534,14
150.7,12.147900599828619,53,162.2600000000002,43.624819666671314,14
154.5,12.658170914542728,53,193.92000000000004,44.909020857744224,14
149.4,13.397514498757248,53,238.89000000000033,48.46769429980957,14
151.1,13.021297672114908,53,263.2600000000002,44.50718377553049,14
146.1,12.62618532690068,53,239.67000000000098,40.46362150495306,15
149.1,12.34967265402048,53,181.15000000000146,38.4404954206088,15
152.8,12.038057085628441,53,168.15999999999985,35.85753061396936,15
149.3,11.479658463083878,53,149.0,32.93482567965261,16
153.7,12.204098496116343,53,157.87999999999738,41.619938062491286,16
145.2,12.381506735406617,53,203.6199999999944,42.987849757862456,16
150.5,12.611491565057623,53,206.23999999999978,42.3900955652945,16
149.3,12.48313293253173,53,205.10999999999967,42.093260409245495,18
149.6,11.760639192598823,53,161.07999999999993,32.811162847384026,18
151.5,11.178547634910059,53,147.0,29.90841317104702,18
150.6,10.688019966722129,53,137.5600000000013,27.574773266976813,18
