IRR,Request Count,Mean Latency (for window),99th Latency
0.0,96674,12.35606128622705,211.91273706000015
0.0,143610,15.900023889189827,245.51573064000013
0.0,170820,19.684424395854922,147.0253774800004
0.0,188736,46.46077022261723,113.52187331999795
0.0,195753,89.80119273064216,102.9219905700008
0.0,195759,180270.74026883332,308575.09652799997
0.0,198889,367.08330020603336,456.88083531999064
0.0,202734,365.5449611377031,560.7679606399901
0.0,202739,368156.8279974,500876.60229799995
0.0,211806,274.79713139292426,105.25682111999959
0.0,220273,364.0323274275953,196.14864653000166
0.0,220321,185332.93598126667,687992.73316
