IRR,Request Count,Mean Latency (for window),99th Latency
0.0,134704,1.1346804062458489,18.140541959999968
0.0,275739,0.8375395491051172,17.747198550000018
0.0,416539,0.8709415446816003,17.54147176000007
0.0,555382,0.9420658705307544,18.272579619999977
0.0,689877,0.9338974716292134,17.770506609999984
0.0,826506,1.0352140194020234,17.76500837999991
0.0,965028,0.9445154095965739,17.580159269999914
0.0,1103132,0.9316378133945182,17.71197185000004
0.0,1235187,0.9030604817166278,18.39494174000001
0.0,1373820,0.9038028693996358,17.415188190000013
0.0,1528924,0.9796818255831452,17.325879700000073
0.0,1668826,0.9538580660515726,18.256779110000018
0.0,1803346,0.8866198715796358,18.195245050000008
0.0,1941486,0.9549312082223417,17.974380200000052
0.0,2082803,0.9605273481629403,17.64975874000003
0.0,2202581,0.8729228898732873,17.70059769999999
