IRR,Request Count,Mean Latency (for window),99th Latency
0.0,7514,243.7691785962056,5887.510949420005
0.0,7543,33017.55433651724,73228.433398
0.0,7550,117961.37355914284,143730.783766
0.0,7557,187874.52624685713,218836.212625
0.0,9475,698.9121912014348,358.46105295999996
0.0,9545,8039.518411728572,325277.475803
0.0,9555,228531.81323455554,401951.13847099995
0.0,10015,4443.48718738009,306865.27671221865
0.0,10019,379873.21511275,504061.83214199997
0.0,10196,11064.173521803572,544662.73506255
0.0,10205,556665.805477,632918.891286
0.0,10387,8661.78395662573,385989.17576196045
