throughput,latency,threads
1994.95,14.225763427755082,208
1793.1,10.196149036350198,208
1485.8,9.673329942176968,106
0.45,8.221403206440439,97
4.75,14.107766560220396,97
97.05,230.8980835401174,161
964.8,33.20656327988188,370
624.6,35.783947991432214,370
594.45,28.91419437240305,158
0.15,44.07733078731297,155
0.2,80.35532788332486,151
8.55,4956.494850679557,191
492.7,112.71295265333998,191
307.55,58.55958876403314,191
296.4,42.6956188864506,216
268.9,58.22605648476152,345
240.65,67.88766405816484,345
184.95,102.64802851740289,200
0.1,194.4014543877286,184
0.05,452.53497019934554,183
0.1,307654.3393436,181
0.1,281876.48829879996,179
0.05,247571.95428779998,178
7.45,8544.500779091502,262
266.3,273.93773679967126,262
156.4,198.38387180834496,262
127.0,174.28265616917463,190
0.2,312.99298122525715,186
0.1,840.6546152898264,184
0.1,352297.4852074286,182
0.05,495020.03921459994,181
0.1,443929.4277964,179
3.05,31010.758648328123,242
222.35,448.7484093113082,257
211.05,271.95207897559857,257
156.6,226.64302286989795,257
