throughput,latency,threads
5.6,4.4959587857142855,143
5.95,3.5370371428571428,262
233.85,29.493918946617764,356
187.15,82.76751695186789,213
7.25,85.39471032971394,213
8.55,254.3345257388003,213
4.5,1708.857004817734,274
0.7,3044.0307497309086,274
3.7,3702.696730432584,200
0.1,6081.926898144444,194
0.1,8972.400198346153,192
0.95,29063.749570818178,215
21.35,1816.83829153125,328
3.5,1331.1542542441862,328
10.55,1059.1502150214899,200
0.05,2458.5896114280577,194
0.1,4881.72463475598,192
0.4,98966.31556481817,204
0.15,87029.23439615383,207
0.05,78405.02634941667,209
0.1,111377.420221,200
0.1,149031.114035,198
0.1,193291.87872816666,196
0.05,248557.03630179996,195
0.1,285890.5458564,193
0.05,277364.874884,192
0.1,390091.0707032,190
0.05,463190.37413899996,189
0.1,481913.93430459994,187
0.1,445563.9376122,201
0.05,464286.30782499997,203
0.1,271352.9245246,205
0.05,150203.59828175,206
0.1,136924.36148599998,209
0.05,321794.647184,211
0.1,281240.4184412,214
